4.308943089430894435e-01
3.712737127371273926e-01
3.333333333333333148e-01
3.035230352303522894e-01
4.308943089430894435e-01
3.631436314363143403e-01
3.360433604336043323e-01
2.682926829268292845e-01
2.113821138211382233e-01
3.902439024390244038e-01
