6.913951585690180091e-01
6.600883627931276587e-01
6.217446476221084595e-01
6.141426935791969299e-01
7.146750142176946374e-01
6.481273745497068139e-01
6.074083397785822180e-01
5.621136029561361047e-01
4.795853942632675171e-01
7.070351317524909973e-01
